Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=long_forgotten_gold,The Misty Mountains of Long Forgotten Gold,Inoffensive Centrist Democracy,Good,Good,Good
nation=nalt3,The Republic of Nalt3,Inoffensive Centrist Democracy,Good,Good,Good
nation=barristan_selmy,The Kingsguard of Barristan Selmy,Inoffensive Centrist Democracy,Good,Good,Good
nation=puppet_singularity,The Point of Puppet Singularity,Inoffensive Centrist Democracy,Good,Good,Good
nation=moon,The Moon of Moon,Inoffensive Centrist Democracy,Good,Good,Good
nation=hvammstang,The Northern Lights of Hvammstang,Inoffensive Centrist Democracy,Good,Good,Good
nation=commonwealth_of_the_bahamas,The Emirate of Commonwealth of the Bahamas,Inoffensive Centrist Democracy,Good,Good,Good
nation=blaatgrad,The Federation of Blaatgrad,Inoffensive Centrist Democracy,Good,Good,Good
nation=the_kings_gambit,The Empire of The Kings Gambit,Inoffensive Centrist Democracy,Good,Good,Good
nation=azerbaijan,The Republic of Azerbaijan,Inoffensive Centrist Democracy,Good,Good,Good
nation=jelah,The Commonwealth of Jelah,Inoffensive Centrist Democracy,Good,Good,Good
nation=flait,The People's Republic of Flait,Inoffensive Centrist Democracy,Good,Good,Good
nation=halyn,The Empire of Halyn,Inoffensive Centrist Democracy,Good,Good,Good
nation=klano,The Nomadic Peoples of Klano,Inoffensive Centrist Democracy,Good,Good,Good
nation=eline,The Legacy of Eline,Inoffensive Centrist Democracy,Good,Good,Good
nation=bellfonte,The Queen's State of Bellfonte,Inoffensive Centrist Democracy,Good,Good,Good
nation=belli_dura_despicio,The HMS Shipgirl of Belli Dura Despicio,Inoffensive Centrist Democracy,Good,Good,Good
nation=democrats,The Party of Democrats,Inoffensive Centrist Democracy,Good,Good,Good
nation=ambassador_of_topid,The Republic of Ambassador of Topid,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_55,The Republic of Custodian 55,Inoffensive Centrist Democracy,Good,Good,Good
nation=east_neutralia,The Triple Scorigami of East Neutralia,Inoffensive Centrist Democracy,Good,Good,Good
nation=aocaf,The Regional Championships of AOCAF,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_50,The Republic of Custodian 50,Inoffensive Centrist Democracy,Good,Good,Good
nation=tashinga,The Alnubian Commonwealth of Tashinga,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid15,The Republic of Topid15,Inoffensive Centrist Democracy,Good,Good,Good
nation=0_of_0,The Republic of 0 of 0,Inoffensive Centrist Democracy,Good,Good,Good
nation=urinator_y,The Unrestrained Bladder of Urinator Y,Inoffensive Centrist Democracy,Good,Good,Good
nation=st_a,The Republic of St A,Inoffensive Centrist Democracy,Good,Good,Good
nation=asyluum,The Alleged Lunatics of Asyluum,Inoffensive Centrist Democracy,Good,Good,Good
nation=dante_archipelago,The Wightling Outpost of Dante Archipelago,Inoffensive Centrist Democracy,Good,Good,Good
nation=zaffer,The Republic of Zaffer,Inoffensive Centrist Democracy,Good,Good,Good
nation=sedgehog,The Rogue Nation of Sedgehog,Inoffensive Centrist Democracy,Good,Good,Good
nation=area_51,The Disputed Territories of Area 51,Inoffensive Centrist Democracy,Good,Good,Good
nation=the_6_9,The Holy Empire of The 6 9,Inoffensive Centrist Democracy,Good,Good,Good
nation=defaultdom,The Dominion of Defaultdom,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_41,The MT Army Caretaker of Custodian 41,Inoffensive Centrist Democracy,Good,Good,Good
nation=thetrumporg,The United States of TheTrumpOrg,Inoffensive Centrist Democracy,Good,Good,Good
nation=undulating_ungulates,The Republic of Undulating Ungulates,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid10,The Republic of Topid10,Inoffensive Centrist Democracy,Good,Good,Good
nation=king,The Kingdom of King,Inoffensive Centrist Democracy,Good,Good,Good
nation=01_ere_embassy96,The Principality of 01 ERE Embassy96,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid3,The Republic of Topid3,Inoffensive Centrist Democracy,Good,Good,Good
nation=nationstates_cockroach,The Snack Demanding Force of NationStates Cockroach,Inoffensive Centrist Democracy,Good,Good,Good
nation=barbados,The Republic of Barbados,Inoffensive Centrist Democracy,Good,Good,Good
nation=mt2,The Big Blue of MT2,Inoffensive Centrist Democracy,Good,Good,Good
nation=amazon_rainforest,The Lush Greenery of Amazon Rainforest,Inoffensive Centrist Democracy,Good,Good,Good
nation=minor_update,The Republic of Minor Update,Inoffensive Centrist Democracy,Good,Good,Good
nation=vull,The Republic of Vull,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_35,The MT Army Caretaker of Custodian 35,Inoffensive Centrist Democracy,Good,Good,Good
nation=panamala,The Plataforma Republic of Panamala,Inoffensive Centrist Democracy,Good,Good,Good
nation=black_hawk,The Republic of Black Hawk,Inoffensive Centrist Democracy,Good,Good,Good
nation=the_unstoppable_force_that_is_topid,The Republic of The Unstoppable Force that is Topid,Inoffensive Centrist Democracy,Good,Good,Good
nation=mod_bomber,The Dictatorship of Mod Bomber,Inoffensive Centrist Democracy,Good,Good,Good
nation=cabo_verde,The Republic of Cabo Verde,Inoffensive Centrist Democracy,Good,Good,Good
nation=breda,The Community of Breda,Inoffensive Centrist Democracy,Good,Good,Good
nation=pacific_islands,The Isolated Beauty of Pacific Islands,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid4,The Republic of Topid4,Inoffensive Centrist Democracy,Good,Good,Good
nation=washington,The State of Washington,Inoffensive Centrist Democracy,Good,Good,Good
nation=space_cadet,The Colony of Space Cadet,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid9,The Republic of Topid9,Inoffensive Centrist Democracy,Good,Good,Good
nation=queens,The Royal Legacy of Queens,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid13,The Republic of Topid13,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid18,The Republic of Topid18,Inoffensive Centrist Democracy,Good,Good,Good
nation=charleston,The Confederacy of Charleston,Inoffensive Centrist Democracy,Good,Good,Good
nation=meef,The Meef of Meef,Inoffensive Centrist Democracy,Good,Good,Good
nation=happy_birthday_nationstates,The Federation of Happy Birthday Nationstates,Inoffensive Centrist Democracy,Good,Good,Good
nation=kurufa,The Empire of Kurufa,Inoffensive Centrist Democracy,Good,Good,Good
nation=esportiva,The Sporting Region of Esportiva,Inoffensive Centrist Democracy,Good,Good,Good
nation=chessmaster,The Republic of Chessmaster,Inoffensive Centrist Democracy,Good,Good,Good
nation=long_island,The Long Island of Long Island,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid17,The Republic of Topid17,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_44,The Republic of Custodian 44,Inoffensive Centrist Democracy,Good,Good,Good
nation=civilization,The Cradle of Civilization,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid12,The Republic of Topid12,Inoffensive Centrist Democracy,Good,Good,Good
nation=gao,The Commonwealth of Gao,Inoffensive Centrist Democracy,Good,Good,Good
nation=nasa,The Space Agency of NASA,Inoffensive Centrist Democracy,Good,Good,Good
nation=st_a6,The Republic of ST A6,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid11,The Republic of Topid11,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_27,The MT Army Caretaker of Custodian 27,Inoffensive Centrist Democracy,Good,Good,Good
nation=marcel_marceau,The Silent Scream of Marcel Marceau,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid6,The Republic of Topid6,Inoffensive Centrist Democracy,Good,Good,Good
nation=chicago,The Windy City of Chicago,Inoffensive Centrist Democracy,Good,Good,Good
nation=kukalaya,The Tropics of Kukalaya,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_30,The MT Army Caretaker of Custodian 30,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid14,The Republic of Topid14,Inoffensive Centrist Democracy,Good,Good,Good
nation=ancient_egypt,The Red Sands of Ancient Egypt,Inoffensive Centrist Democracy,Good,Good,Good
nation=blissfulness,The Republic of Blissfulness,Inoffensive Centrist Democracy,Good,Good,Good
nation=chlorophyll,The C55H70MgN4O6 of Chlorophyll,Inoffensive Centrist Democracy,Good,Good,Good
nation=oroboros,The Wightling Co-operative of Oroboros,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_43,The Republic of Custodian 43,Inoffensive Centrist Democracy,Good,Good,Good
nation=st_a4,The Republic of St A4,Inoffensive Centrist Democracy,Good,Good,Good
nation=daynor_the_shogun,The Republic of Daynor the Shogun,Inoffensive Centrist Democracy,Good,Good,Good
nation=nobody_in_particular,The Republic of Nobody in Particular,Inoffensive Centrist Democracy,Good,Good,Good
nation=panthers,The Paradise of Panthers,Inoffensive Centrist Democracy,Good,Good,Good
nation=todds_diplomat,The Watching Green Eyes of Todds Diplomat,Inoffensive Centrist Democracy,Good,Good,Good
nation=a_weeping_angel,The Friendly Touch of A Weeping Angel,Inoffensive Centrist Democracy,Good,Good,Good
nation=navarre,The Republic of Navarre,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_37,The Republic of Custodian 37,Inoffensive Centrist Democracy,Good,Good,Good
nation=elsewhere_but_here,The Republic of Elsewhere But Here,Inoffensive Centrist Democracy,Good,Good,Good
nation=01_ere_embassy105,The Hellenic Republic of 01 ERE Embassy105,Inoffensive Centrist Democracy,Good,Good,Good
nation=st_a3,The Republic of ST A3,Inoffensive Centrist Democracy,Good,Good,Good
nation=a_long_way_home,The Winding Path of A Long Way Home,Inoffensive Centrist Democracy,Good,Good,Good
nation=the_mohicans,The Last of The Mohicans,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_40,The Republic of Custodian 40,Inoffensive Centrist Democracy,Good,Good,Good
nation=west_indies,The Republic of West Indies,Inoffensive Centrist Democracy,Good,Good,Good
nation=topid16,The Republic of Topid16,Inoffensive Centrist Democracy,Good,Good,Good
nation=st_a5,The Republic of St A5,Inoffensive Centrist Democracy,Good,Good,Good
nation=01_ere_embassy104,The Principality of 01 ERE Embassy104,Inoffensive Centrist Democracy,Good,Good,Good
nation=st_a2,The Republic of St A2,Inoffensive Centrist Democracy,Good,Good,Good
nation=st_abbaddon,The Native Community of St Abbaddon,Inoffensive Centrist Democracy,Good,Good,Good
nation=custodian_52,The Republic of Custodian 52,Inoffensive Centrist Democracy,Good,Good,Good
nation=rule_4,The Much loved law of Rule 4,Inoffensive Centrist Democracy,Good,Good,Good
